step,id,x,y
9800,1,732.148,-805.597
9800,2,1284.61,1479.72
9800,3,-487.946,922.516
9810,0,-883.31,-526.378
9810,1,732.924,-806.465
9810,2,1285.91,1481.22
9810,3,-488.481,923.48
9820,0,-884.248,-526.941
9820,1,733.699,-807.333
9820,2,1287.22,1482.72
9820,3,-489.015,924.443
9830,0,-885.187,-527.505
9830,1,734.474,-808.201
9830,2,1288.52,1484.22
9830,3,-489.549,925.407
9840,0,-886.126,-528.068
9840,1,735.249,-809.07
9840,2,1289.83,1485.72
9840,3,-490.084,926.37
9850,0,-887.065,-528.632
9850,1,736.024,-809.938
9850,2,1291.13,1487.23
9850,3,-490.618,927.334
9860,0,-888.003,-529.195
9860,1,736.8,-810.806
9860,2,1292.44,1488.73
9860,3,-491.153,928.297
9870,0,-888.942,-529.759
9870,1,737.575,-811.675
9870,2,1293.74,1490.23
9870,3,-491.687,929.261
9880,0,-889.881,-530.322
9880,1,738.35,-812.543
9880,2,1295.05,1491.73
9880,3,-492.222,930.224
9890,0,-890.82,-530.886
9890,1,739.125,-813.411
9890,2,1296.36,1493.23
9890,3,-492.756,931.188
9900,0,-891.759,-531.45
9900,1,739.901,-814.28
9900,2,1297.66,1494.73
9900,3,-493.29,932.151
9910,0,-892.698,-532.013
9910,1,740.676,-815.148
9910,2,1298.97,1496.23
9910,3,-493.825,933.115
9920,0,-893.636,-532.577
9920,1,741.451,-816.016
9920,2,1300.27,1497.73
9920,3,-494.359,934.079
9930,0,-894.575,-533.14
9930,1,742.226,-816.885
9930,2,1301.58,1499.23
9930,3,-494.894,935.042
9940,0,-895.514,-533.704
9940,1,743.002,-817.753
9940,2,1302.88,1500.73
9940,3,-495.428,936.006
9950,0,-896.453,-534.267
9950,1,743.777,-818.621
9950,2,1304.19,1502.23
9950,3,-495.963,936.97
9960,0,-897.392,-534.831
9960,1,744.552,-819.49
9960,2,1305.49,1503.73
9960,3,-496.497,937.933
9970,0,-898.331,-535.395
9970,1,745.328,-820.358
9970,2,1306.8,1505.23
9970,3,-497.032,938.897
9980,0,-899.27,-535.958
9980,1,746.103,-821.227
9980,2,1308.1,1506.73
9980,3,-497.566,939.861
9990,0,-900.208,-536.522
9990,1,746.878,-822.095
9990,2,1309.41,1508.24
9990,3,-498.1,940.824
